id,text,source_url,comment_id,created_at,collection_source,post_text,apify_dataset_id,apify_run_id
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzU4Nzg4MzE1Njc5MjA=,"Toriah Ma Hillary , Chicco Kangwindi ponyaniko tima  5pin uku muthandize azanu",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzU4Nzg4MzE1Njc5MjA=,2026-06-29T16:57:47.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzkwNjMyODUyNTgyNzk0MQ==,Kumupedza wina ali chete nkonko yet kuno anthu akuchita chosonkhelana,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzkwNjMyODUyNTgyNzk0MQ==,2026-06-29T16:55:43.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3ODA5NzQwNzI3NzE0Mjc=,Powerful,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3ODA5NzQwNzI3NzE0Mjc=,2026-06-29T16:46:58.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjA5NjQxNzkzMTY3NjE=,Imagine chili chipeleganyu Cha dziko🤣🤣Oprah Gunda Pride Nkhulumbo Sibo Mtepa Bra Ndina,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNjA5NjQxNzkzMTY3NjE=,2026-06-29T16:46:30.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NjMwNzEyNjQ5NTE5MzY=,"Dikirani Thaulo bwerani muwasonkhele anthu aku jon TPT apa 
Aja salary ya wa police ndi mphuzitsi waku malawi kuphatikiza amalandila pa 2 week aja kuno",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NjMwNzEyNjQ5NTE5MzY=,2026-06-29T16:57:47.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDY5MDk1NDE2MDY2NTM=,"If 1 million people contribute 500 kwacha each nde kuti tili ndi 500 million, together we can.💪",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDY5MDk1NDE2MDY2NTM=,2026-06-29T16:52:13.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMTExNjgxMjc2NzQwMjU=,Tikupanga donate koma please zikatha izi tikuziwa mubwelela koma osamakatitukwana kuti mukulandila ndalama zambiri kuposa graduate.,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMTExNjgxMjc2NzQwMjU=,2026-06-29T17:00:20.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0ODMwNTA0NjY5NTY5ODY=,"💢 NDIWE🤪 CAR 🚗 PE🥴 , UDOLO😎 2✌️ MARCH😂",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0ODMwNTA0NjY5NTY5ODY=,2026-06-29T16:40:42.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjgxNjM2Mjg3OTUxNDA=,I like the system,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjgxNjM2Mjg3OTUxNDA=,2026-06-29T16:50:15.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0Mjc3MDMxMzA4MjEzOTg=,It means together we can 🖤💚❤️,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0Mjc3MDMxMzA4MjEzOTg=,2026-06-29T16:48:49.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMzY5MjExNjM3OTA2NjA=,Koma ine yanga nde singaponye,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIyMzY5MjExNjM3OTA2NjA=,2026-06-29T16:59:52.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNDI5NjA5MTc4MDczNTQ=,Avutika kunowa sibasi mwawaiwala mwayamba za emenewo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEyNDI5NjA5MTc4MDczNTQ=,2026-06-29T16:56:10.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjE4OTY0MzMwMTcyNTQ=,Amalawi pilizi pelekani mowolowa manja anthuwa atiphatu kuno😭,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjE4OTY0MzMwMTcyNTQ=,2026-06-29T16:52:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5ODE2MDIwOTkxNDIyNzA=,Tiponya fafandede kwacha,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE5ODE2MDIwOTkxNDIyNzA=,2026-06-29T16:52:00.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDQ5NzMxMTU2NzU2NTI=,Chipeleganyu cha ziko lonse chilibho ❤️🤣,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDQ5NzMxMTU2NzU2NTI=,2026-06-29T17:00:27.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0MDg0Mzg4MTkzOTY4NjQ=,Bolatu pamenepo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0MDg0Mzg4MTkzOTY4NjQ=,2026-06-29T16:47:05.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjU2NTQzNzIzNTYwMTU=,Mene manila amalawi akujoni 😂😂😂😂😂sindingachite..,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MjU2NTQzNzIzNTYwMTU=,2026-06-29T16:43:28.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0NDY0Nzk0MjI1MTMzNzc=,Mikoz munalemela mpaka mwagwetselako one mili😂😂💪,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI0NDY0Nzk0MjI1MTMzNzc=,2026-06-29T16:53:33.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMTMzMDI5NTI1NjkwODM=,Amene sabwela wafuna ameneyo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMTMzMDI5NTI1NjkwODM=,2026-06-29T16:45:18.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3NTE2NDAzODYyNjMwNzg=,Koma kumalawi kuno timakondana,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3NTE2NDAzODYyNjMwNzg=,2026-06-29T16:57:20.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM0NzI1NTkwNTk1NjU2MTM=,Pangani changu amalawi athuwatu atipha kuo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM0NzI1NTkwNTk1NjU2MTM=,2026-06-29T17:00:30.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzQxODQ4NTUxNjYxNzM=,Latest Gift K200,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MzQxODQ4NTUxNjYxNzM=,2026-06-29T16:49:00.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2OTQwMjc3OTgzMzkyNjY=,Akabwela ndietu Pena paliponse hayibo wena,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2OTQwMjc3OTgzMzkyNjY=,2026-06-29T16:54:54.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1NTUzMTIzMDgzOTUyOA==,Inu Mikozi mwasonkha zngati,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1NTUzMTIzMDgzOTUyOA==,2026-06-29T16:46:16.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNDA0MTg0MDA4MTU5MDI=,Bola asa hake ishi,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNDA0MTg0MDA4MTU5MDI=,2026-06-29T16:56:14.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ2MDkyMTA0ODkzMDg3MTg=,50 Billion gang gang imalizisa kwasalako,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ2MDkyMTA0ODkzMDg3MTg=,2026-06-29T16:48:55.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1NjYxNTUwMDc0MTYwNA==,Koma akabwera asadzapiteso,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1NjYxNTUwMDc0MTYwNA==,2026-06-29T16:46:22.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1ODY5MzYyMDU2MDczMw==,Now is 8 mita,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk1ODY5MzYyMDU2MDczMw==,2026-06-29T17:05:46.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODI1MjcyMDI2MDA1MzA=,"We can also share the link to southafrican platforms, they can help faster....",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxODI1MjcyMDI2MDA1MzA=,2026-06-29T17:06:31.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MDQ5Mjg1Mjc5ODUwODQ=,Bwana system iyi ili busy kwa mbiri I have been trying,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1MDQ5Mjg1Mjc5ODUwODQ=,2026-06-29T16:46:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3NjIzOTQ2MzA4MTM5NzA=,Ndisonkha pa 30 June pakadusa ndione kaye,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3NjIzOTQ2MzA4MTM5NzA=,2026-06-29T16:52:31.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk4ODk5OTcwMDc5OTM4MA==,Ife zikutikanila💔,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk4ODk5OTcwMDc5OTM4MA==,2026-06-29T16:53:05.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMjYwMjQ5MDUwMTExMTM=,Kudos Namadingo,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxMjYwMjQ5MDUwMTExMTM=,2026-06-29T17:09:49.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk3MzYwMjAzMjE3ODU5OQ==,Ine mundilebe pabali ndipeleka kathawi kena,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzk3MzYwMjAzMjE3ODU5OQ==,2026-06-29T16:55:12.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNDAwNDUzNzgzMDcxMjY=,Kenako azayambe kutikambira nkhani zapatheba kuti apanga zinthu kkkkk,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNDAwNDUzNzgzMDcxMjY=,2026-06-29T16:51:28.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3MDk2NjU5NDYwMDMzNTE3,Akabwer azitukwana,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3MDk2NjU5NDYwMDMzNTE3,2026-06-29T16:48:32.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM5NzQ5ODA3MjI3OTY5MzA=,Kodi ku mpanje zilibwino bwino? Nanga mpaka 0.8%? Mkutifuna koma? 😂 basi sitibwera,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzM5NzQ5ODA3MjI3OTY5MzA=,2026-06-29T16:52:13.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDA2Mjg1ODA4NzA2MDM=,Koma kumalawi ko mukutifuna kuti tibwere koma?? Zoona anthu nonse muli kumalawi tsiku lonseli 0.8% tamapangani changu changu kuli mphepo kuno or ngati simulufuna siyani mwamva 😎😎😎😎😎,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NDA2Mjg1ODA4NzA2MDM=,2026-06-29T16:56:01.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1Mjc4MDYwMDI0NzM3Mjg=,Limbikirani kutumiza mwina ndikuzatigulitsako iPhone motchipa 🥱,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1Mjc4MDYwMDI0NzM3Mjg=,2026-06-29T16:52:37.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNzYzNjE3MTQzODAyMTk=,"Wow.! Congratulations South Africa for leaving the FIFA World Cup to protect your Jobs

Viva 🙏🏼🙏🏼🙏🏼🙏🏼🎯",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNzYzNjE3MTQzODAyMTk=,2026-06-29T16:49:15.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzODAzNDY1NjIyMzA3MzE=,Koma target imeneyi izakwana liti,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQzODAzNDY1NjIyMzA3MzE=,2026-06-29T16:45:47.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzgzODY2NjEzNTc5MDU1OA==,🔥🔥🔥,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzgzODY2NjEzNTc5MDU1OA==,2026-06-29T16:55:06.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0NzIzODI1NzgyNjUwMjU=,👏👏,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0NzIzODI1NzgyNjUwMjU=,2026-06-29T16:44:30.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMjUyNDg5ODk4NzQwNDA=,🙏🏽🙏🏽🙏🏽,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMjUyNDg5ODk4NzQwNDA=,2026-06-29T16:56:54.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTkwNTE4NzE5NzYwODU=,0.8%,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE0OTkwNTE4NzE5NzYwODU=,2026-06-29T17:05:44.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg4NDU0MzU2MDc4ODY4NA==,Jumma M Sabeet Ali Bello,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg4NDU0MzU2MDc4ODY4NA==,2026-06-29T16:43:57.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMjQzMzQ0MzAyMDU2NDM=,🇲🇼❣️🇲🇼,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMjQzMzQ0MzAyMDU2NDM=,2026-06-29T16:43:42.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzE4MzQxMzU3NjAxNzc=,Adolf Patel 🤣🤣🤣🤣,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMzE4MzQxMzU3NjAxNzc=,2026-06-29T16:56:12.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxOTkwNjk1MTA5MTU1MTQ=,💐🙏,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxOTkwNjk1MTA5MTU1MTQ=,2026-06-29T17:03:10.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0OTAxMzY4Njc5MjQzMTM=,🙏🙏🙏🙏,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzQ0OTAxMzY4Njc5MjQzMTM=,2026-06-29T16:44:30.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg2MzgxNTYwMzQ2NjY5NA==,💥💥🌹💖💖,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg2MzgxNTYwMzQ2NjY5NA==,2026-06-29T16:42:17.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzExNzY4NjY1NzQ2MDU0NTA=,2 moth later there are going back,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzExNzY4NjY1NzQ2MDU0NTA=,2026-06-29T16:48:43.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI1NDE0MjgzMDYzMTM3ODc=,The Doc effect,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI1NDE0MjgzMDYzMTM3ODc=,2026-06-29T16:49:24.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2Njc2MDY2MjA5ODkwNzA=,Doc to the world 🥰🔥,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2Njc2MDY2MjA5ODkwNzA=,2026-06-29T17:12:09.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg2OTUwNTI2NjIzMzE0NA==,Too much money gang now ikufuna chithandizo😏😂😔,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzg2OTUwNTI2NjIzMzE0NA==,2026-06-29T16:58:06.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3MjE3OTk0MzU0OTE5OTQ=,"Mikozi uperek Kell Kay,loiso doc 
Zeze even k50 welcome to malawi whereby the nabour hood were started at 6pm and cross at the 8p due to security reasons",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE3MjE3OTk0MzU0OTE5OTQ=,2026-06-29T16:50:55.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NjI1NzI2NDU1MDUyMDk=,"Doc waganiza bwino, after this Tipangeso can be the way to fix this country...",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE1NjI1NzI2NDU1MDUyMDk=,2026-06-29T17:09:51.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3Mjk3NjYzMDc5ODU1NTky,💥,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI3Mjk3NjYzMDc5ODU1NTky,2026-06-29T16:42:23.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI4OTgxMjc5NzcyMTU1NDc=,1 BILLION,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzI4OTgxMjc5NzcyMTU1NDc=,2026-06-29T16:52:16.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDMwMjI1NTI0MzcyMzQ=,Namadingo ndi mfana wachabe 🔥 and that guy has a big influence ku Malawi kuno believe it or not,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMDMwMjI1NTI0MzcyMzQ=,2026-06-29T16:49:59.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwNTY2MTQ2NDM3MDY3NzE=,"Mikozi big up, 1 million",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwNTY2MTQ2NDM3MDY3NzE=,2026-06-29T16:48:05.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzk4NDA2OTIzMzk4NTA=,Ambuye akudalise Mikozi for 1 mita chimenecho ndiye chikondi,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzk4NDA2OTIzMzk4NTA=,2026-06-29T17:11:52.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMxNTA2Mjg2NDUxMjc4NjI=,Mikozi  inu Koma kuziwa kudedeluka nkhani Za Anzanu mvieww,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzMxNTA2Mjg2NDUxMjc4NjI=,2026-06-29T17:11:02.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzk4OTMyOTE4MzA2ODQ=,1mita god bless mikozi,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEwMzk4OTMyOTE4MzA2ODQ=,2026-06-29T17:10:26.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzc3MjI0Njk3MjY0NzM1MQ==,"0.8% 😭, echii the journey is still too long",https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzc3MjI0Njk3MjY0NzM1MQ==,2026-06-29T17:09:21.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NTIwOTI0ODYwODQyMTk=,Blessed is the hand that giveth.,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2NTIwOTI0ODYwODQyMTk=,2026-06-29T17:07:32.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2ODU1NTA1OTkzNDkyNTI=,Warm heart of Africa,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE2ODU1NTA1OTkzNDkyNTI=,2026-06-29T17:07:24.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE4OTA3OTYyOTgyNTM1ODE=,DOLOOO KA 10,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzE4OTA3OTYyOTgyNTM1ODE=,2026-06-29T17:03:37.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxNTIyOTQ5ODUzNDQ2MzI=,Tipeleke molowa manja🙄,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzIxNTIyOTQ5ODUzNDQ2MzI=,2026-06-29T17:02:58.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDQ4MzY1MDE4MTU4NTg=,Mikozi inuyo mwaponya zingati kod?,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzMDQ4MzY1MDE4MTU4NTg=,2026-06-29T17:02:24.000Z,apify/facebook-comments-scraper,,,
Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNzcyNjcxMDc2MzA4ODM=,Kenako muziti degree is just a paper right??  Chingazicode chokha chi system chimenecho??,https://web.facebook.com/share/p/1BHr7fE4z4/,Y29tbWVudDoxNDc3MTkzMDIxMTExNTUzXzEzNzcyNjcxMDc2MzA4ODM=,2026-06-29T17:02:19.000Z,apify/facebook-comments-scraper,,,
